time(s),dP2(Pa)
1519510947.981060,  -11.248604
1519510948.009613,  -11.296066
1519510948.038159,  -11.201141
1519510948.066701,  -11.224873
1519510948.095243,  -11.201141
1519510948.123799,  -11.224873
1519510948.152375,  -11.319798
1519510948.180924,  -11.177410
1519510948.209470,  -11.177410
1519510948.238016,  -11.129948
1519510948.266561,  -11.177410
1519510948.295107,  -11.224873
1519510948.323651,  -11.177410
1519510948.352207,  -11.153679
1519510948.380752,  -11.153679
1519510948.409285,  -11.177410
1519510948.437816,  -11.153679
1519510948.466348,  -11.201141
1519510948.494895,  -11.272335
1519510948.523440,  -11.248604
1519510948.551974,  -11.153679
1519510948.580508,  -11.224873
1519510948.609068,  -11.177410
1519510948.637605,  -11.201141
1519510948.666144,  -11.224873
1519510948.694695,  -11.201141
1519510948.723228,  -11.224873
1519510948.751760,  -11.224873
1519510948.780304,  -11.201141
1519510948.808891,  -11.248604
1519510948.837485,  -11.224873
1519510948.866040,  -11.201141
1519510948.894591,  -11.201141
1519510948.923152,  -11.201141
1519510948.951728,  -11.153679
1519510948.980272,  -11.153679
1519510949.008815,  -11.201141
1519510949.037353,  -11.153679
1519510949.065918,  -11.272335
1519510949.094477,  -11.177410
1519510949.123027,  -11.224873
1519510949.151565,  -11.177410
1519510949.180099,  -11.224873
1519510949.208625,  -11.153679
1519510949.237157,  -11.177410
1519510949.265697,  -11.177410
1519510949.294234,  -11.177410
1519510949.322777,  -11.177410
1519510949.351315,  -11.224873
1519510949.379856,  -11.201141
1519510949.408388,  -11.082485
1519510949.436924,  -11.224873
1519510949.465458,  -11.153679
1519510949.493992,  -11.201141
1519510949.522539,  -11.201141
1519510949.551095,  -11.177410
1519510949.579630,  -11.153679
1519510949.608174,  -11.177410
1519510949.636708,  -11.201141
1519510949.665241,  -11.177410
1519510949.693788,  -11.248604
1519510949.722331,  -11.272335
1519510949.750869,  -11.224873
1519510949.779424,  -11.129948
1519510949.807962,  -11.224873
1519510949.836505,  -11.153679
1519510949.865045,  -11.224873
1519510949.893588,  -11.201141
1519510949.922131,  -11.177410
1519510949.950682,  -11.224873
1519510949.979221,  -11.177410
1519510950.007770,  -11.224873
1519510950.036317,  -11.201141
1519510950.064859,  -11.177410
1519510950.093409,  -11.177410
1519510950.121956,  -11.153679
1519510950.150500,  -11.153679
1519510950.179057,  -11.153679
1519510950.207611,  -11.248604
1519510950.236154,  -11.201141
1519510950.264700,  -11.153679
1519510950.293256,  -11.153679
1519510950.321825,  -11.248604
1519510950.350395,  -11.177410
1519510950.378951,  -11.272335
1519510950.407499,  -11.224873
1519510950.436053,  -11.224873
1519510950.464603,  -11.201141
1519510950.493151,  -11.224873
1519510950.521701,  -11.201141
1519510950.550237,  -11.177410
1519510950.578780,  -11.177410
1519510950.607341,  -11.248604
1519510950.635886,  -11.224873
1519510950.664448,  -11.224873
1519510950.692998,  -11.272335
1519510950.721534,  -11.272335
1519510950.750085,  -11.248604
1519510950.778625,  -11.177410
1519510950.807172,  -11.224873
1519510950.835714,  -11.248604
1519510950.864289,  -11.224873
1519510950.892848,  -11.153679
1519510950.921390,  -11.177410
1519510950.949937,  -11.224873
1519510950.978481,  -11.201141
1519510951.007019,  -11.224873
1519510951.035555,  -11.248604
1519510951.064088,  -11.319798
1519510951.092634,  -11.319798
1519510951.121173,  -11.153679
1519510951.149709,  -11.224873
1519510951.178277,  -11.224873
1519510951.206845,  -11.248604
1519510951.235395,  -11.224873
1519510951.263938,  -11.201141
1519510951.292488,  -11.224873
1519510951.321048,  -11.106216
1519510951.349622,  -11.248604
1519510951.378183,  -11.177410
1519510951.406735,  -11.272335
1519510951.435304,  -11.177410
1519510951.463845,  -11.201141
1519510951.492407,  -11.201141
1519510951.520957,  -11.224873
1519510951.549505,  -11.224873
1519510951.578053,  -11.153679
1519510951.606603,  -11.224873
1519510951.635151,  -11.248604
1519510951.663715,  -11.177410
1519510951.692315,  -11.153679
1519510951.720867,  -11.129948
1519510951.749417,  -11.296066
1519510951.777973,  -11.177410
1519510951.806568,  -11.272335
1519510951.835159,  -11.248604
1519510951.863749,  -11.201141
1519510951.892311,  -11.201141
1519510951.920854,  -11.201141
1519510951.949405,  -11.106216
1519510951.977961,  -11.224873
1519510952.006501,  -11.272335
1519510952.035065,  -11.201141
1519510952.063626,  -11.201141
1519510952.092175,  -11.201141
1519510952.120724,  -11.153679
1519510952.149266,  -11.248604
1519510952.177815,  -11.201141
1519510952.206371,  -11.153679
1519510952.234923,  -11.248604
1519510952.263458,  -11.272335
1519510952.291995,  -11.272335
1519510952.320540,  -11.296066
1519510952.349102,  -11.248604
1519510952.377671,  -11.319798
1519510952.406225,  -11.224873
1519510952.434770,  -11.224873
1519510952.463306,  -11.201141
1519510952.491860,  -11.224873
1519510952.520406,  -11.201141
1519510952.548954,  -11.248604
1519510952.577490,  -11.153679
1519510952.606023,  -11.296066
1519510952.634561,  -11.177410
1519510952.663091,  -11.201141
1519510952.691638,  -11.177410
1519510952.720183,  -11.106216
1519510952.748742,  -11.153679
1519510952.777277,  -11.224873
1519510952.805805,  -11.201141
1519510952.834334,  -11.201141
1519510952.862868,  -11.224873
1519510952.891402,  -11.319798
1519510952.919936,  -11.272335
1519510952.948472,  -11.248604
1519510952.977023,  -11.248604
1519510953.005582,  -11.224873
1519510953.034136,  -11.248604
1519510953.062688,  -11.248604
1519510953.091234,  -11.296066
1519510953.119784,  -11.224873
1519510953.148331,  -11.296066
1519510953.176881,  -11.319798
1519510953.205433,  -11.272335
1519510953.233991,  -11.367260
1519510953.262560,  -11.272335
1519510953.291103,  -11.296066
1519510953.319663,  -11.224873
1519510953.348238,  -11.296066
1519510953.376786,  -11.201141
1519510953.405333,  -11.224873
1519510953.433884,  -11.153679
1519510953.462445,  -11.201141
1519510953.490996,  -11.248604
1519510953.519572,  -11.272335
1519510953.548123,  -11.296066
1519510953.576680,  -11.153679
1519510953.605240,  -11.319798
1519510953.633804,  -11.153679
1519510953.662361,  -11.201141
1519510953.690926,  -11.224873
1519510953.719476,  -11.248604
1519510953.748024,  -11.272335
1519510953.776561,  -11.224873
1519510953.805114,  -11.248604
1519510953.833659,  -11.248604
1519510953.862198,  -11.224873
1519510953.890739,  -11.177410
1519510953.919275,  -11.248604
1519510953.947810,  -11.224873
1519510953.976348,  -11.248604
1519510954.004895,  -11.272335
1519510954.033454,  -11.248604
1519510954.062041,  -11.201141
1519510954.090714,  -11.201141
1519510954.119274,  -11.201141
1519510954.147820,  -11.224873
1519510954.176378,  -11.177410
1519510954.204940,  -11.248604
1519510954.233490,  -11.272335
1519510954.262035,  -11.319798
1519510954.290578,  -11.248604
1519510954.319121,  -11.272335
1519510954.347674,  -11.224873
1519510954.376230,  -11.248604
1519510954.404785,  -11.201141
1519510954.433341,  -11.319798
1519510954.461890,  -11.177410
1519510954.490439,  -11.272335
1519510954.518985,  -11.224873
1519510954.547529,  -11.201141
1519510954.576071,  -11.177410
1519510954.604606,  -11.201141
1519510954.633173,  -11.177410
1519510954.661721,  -11.201141
1519510954.690271,  -11.177410
1519510954.718814,  -11.201141
1519510954.747368,  -11.224873
1519510954.775918,  -11.248604
1519510954.804491,  -11.248604
1519510954.833070,  -11.272335
1519510954.861634,  -11.224873
1519510954.890194,  -11.248604
1519510954.918753,  -11.272335
1519510954.947315,  -11.177410
1519510954.975873,  -11.201141
1519510955.004422,  -11.177410
1519510955.032979,  -11.272335
1519510955.061540,  -11.201141
1519510955.090087,  -11.248604
1519510955.118637,  -11.248604
1519510955.147192,  -11.224873
1519510955.175758,  -11.272335
1519510955.204327,  -11.177410
1519510955.232910,  -11.177410
1519510955.261473,  -11.153679
1519510955.290028,  -11.201141
1519510955.318582,  -11.177410
1519510955.347124,  -11.177410
1519510955.375668,  -11.224873
1519510955.404242,  -11.224873
1519510955.432816,  -11.201141
1519510955.461380,  -11.177410
1519510955.489930,  -11.106216
1519510955.518498,  -11.129948
1519510955.547060,  -11.129948
1519510955.575607,  -11.224873
1519510955.604150,  -11.201141
1519510955.632697,  -11.296066
1519510955.661238,  -11.153679
1519510955.689783,  -11.129948
1519510955.718329,  -11.177410
1519510955.746873,  -11.177410
1519510955.775416,  -11.129948
1519510955.803963,  -11.129948
1519510955.832521,  -11.129948
