time(s),dP2(Pa)
1519511740.012626,  -94.663883
1519511740.041193,  -94.331646
1519511740.069767,  -95.019852
1519511740.098329,  -96.847157
1519511740.126893,  -95.613132
1519511740.155463,  -96.158951
1519511740.184041,  -92.907772
1519511740.212605,  -92.290760
1519511740.241169,  -92.765385
1519511740.269731,  -92.622997
1519511740.298293,  -92.907772
1519511740.326858,  -93.192547
1519511740.355422,  -91.412704
1519511740.383992,  -93.050159
1519511740.412564,  -92.433147
1519511740.441123,  -92.433147
1519511740.469686,  -91.863598
1519511740.498253,  -93.524784
1519511740.526827,  -92.694191
1519511740.555401,  -91.460167
1519511740.583979,  -92.812847
1519511740.612560,  -91.222855
1519511740.641131,  -91.056736
1519511740.669696,  -89.751518
1519511740.698264,  -90.487186
1519511740.726826,  -91.792404
1519511740.755389,  -92.551804
1519511740.783946,  -91.199123
1519511740.812518,  -92.053448
1519511740.841081,  -92.267029
1519511740.869642,  -91.222855
1519511740.898230,  -89.941368
1519511740.926800,  -89.371819
1519511740.955374,  -89.632862
1519511740.983954,  -90.582111
1519511741.012508,  -91.887329
1519511741.041069,  -94.141796
1519511741.069634,  -92.978966
1519511741.098191,  -93.216278
1519511741.126754,  -92.053448
1519511741.155314,  -91.555092
1519511741.183889,  -91.080467
1519511741.212464,  -90.273605
1519511741.241020,  -91.033005
1519511741.269583,  -89.822712
1519511741.298161,  -89.158237
1519511741.326726,  -87.734364
1519511741.355289,  -86.096909
1519511741.383862,  -85.432434
1519511741.412448,  -84.127216
1519511741.441014,  -83.557667
1519511741.469585,  -82.893192
1519511741.498149,  -82.299911
1519511741.526726,  -82.371105
1519511741.555308,  -82.062599
1519511741.583890,  -83.011848
1519511741.612476,  -82.750805
1519511741.641041,  -82.466030
1519511741.669600,  -82.774536
1519511741.698154,  -86.310490
1519511741.726698,  -86.666458
1519511741.755259,  -86.737652
1519511741.783817,  -87.236008
1519511741.812464,  -87.758095
1519511741.841022,  -86.713921
1519511741.869583,  -85.100197
1519511741.898154,  -87.853020
1519511741.926706,  -86.476608
1519511741.955269,  -87.046158
1519511741.983848,  -88.375107
1519511742.012423,  -89.751518
1519511742.040975,  -90.392262
1519511742.069533,  -90.178680
1519511742.098098,  -90.582111
1519511742.126654,  -93.145084
1519511742.155206,  -95.019852
1519511742.183817,  -97.772675
1519511742.212392,  -95.565670
1519511742.240944,  -94.640152
1519511742.269485,  -95.565670
1519511742.298036,  -94.094334
1519511742.326586,  -95.589401
1519511742.355187,  -97.535362
1519511742.383816,  -96.775963
1519511742.412409,  -97.701481
1519511742.440983,  -98.199837
1519511742.469546,  -99.291473
1519511742.498102,  -98.460880
1519511742.526665,  -100.264454
1519511742.555234,  -97.606556
1519511742.583853,  -96.538651
1519511742.612423,  -97.891331
1519511742.640977,  -99.671173
1519511742.669588,  -99.908485
1519511742.698139,  -98.413418
1519511742.726694,  -101.617134
1519511742.755248,  -101.095047
1519511742.783803,  -101.095047
1519511742.812358,  -101.047585
1519511742.840924,  -100.572960
1519511742.869472,  -103.064739
1519511742.898023,  -106.078606
1519511742.926578,  -111.085896
1519511742.955129,  -111.465595
1519511742.983682,  -112.652157
1519511743.012250,  -109.994259
1519511743.040804,  -112.035145
1519511743.069373,  -113.862450
1519511743.097927,  -114.289612
1519511743.126477,  -113.886181
1519511743.155054,  -111.797832
1519511743.183614,  -110.540077
1519511743.212187,  -111.536789
1519511743.240766,  -114.099762
1519511743.269336,  -113.672600
1519511743.297899,  -115.476173
1519511743.326459,  -115.998260
1519511743.355026,  -114.906624
1519511743.383590,  -116.021992
1519511743.412217,  -113.506481
1519511743.440770,  -113.743793
1519511743.469326,  -110.990971
1519511743.497890,  -112.296188
1519511743.526442,  -113.245438
1519511743.555001,  -113.838718
1519511743.583552,  -113.435287
1519511743.612105,  -111.323208
1519511743.640666,  -111.940220
1519511743.669205,  -112.984394
1519511743.697763,  -112.913200
1519511743.726313,  -115.025280
1519511743.754870,  -114.930355
1519511743.783419,  -114.408268
1519511743.811975,  -114.787968
1519511743.840530,  -112.486038
1519511743.869089,  -112.889469
1519511743.897676,  -114.787968
1519511743.926245,  -113.245438
1519511743.954831,  -112.343651
1519511743.983402,  -112.533501
1519511744.011954,  -114.099762
1519511744.040516,  -119.961376
1519511744.069078,  -122.097187
1519511744.097642,  -115.903336
1519511744.126201,  -112.224995
1519511744.154771,  -113.031857
1519511744.183331,  -112.604694
1519511744.211897,  -111.513058
1519511744.240455,  -113.553944
1519511744.269020,  -113.459019
1519511744.297590,  -116.591541
1519511744.326149,  -113.672600
1519511744.354704,  -113.079319
1519511744.383263,  -112.391113
1519511744.411848,  -112.747082
1519511744.440410,  -112.391113
1519511744.468973,  -112.319920
1519511744.497536,  -111.228283
1519511744.526099,  -110.777390
1519511744.554672,  -109.685753
1519511744.583235,  -109.780678
1519511744.611799,  -110.112915
1519511744.640364,  -108.522923
1519511744.668918,  -108.427998
1519511744.697473,  -106.576962
1519511744.726027,  -105.485325
1519511744.754596,  -106.861736
1519511744.783157,  -107.455017
1519511744.811718,  -106.648155
1519511744.840271,  -106.790543
1519511744.868818,  -106.505768
1519511744.897361,  -106.529499
1519511744.925908,  -106.387112
1519511744.954467,  -106.363380
1519511744.983019,  -106.126068
1519511745.011574,  -104.298763
1519511745.040132,  -103.278320
1519511745.068688,  -102.447727
1519511745.097253,  -102.637577
1519511745.125808,  -103.444439
1519511745.154369,  -104.013988
1519511745.182950,  -104.393688
1519511745.211521,  -104.346226
1519511745.240089,  -104.037720
1519511745.268638,  -101.664597
1519511745.297178,  -99.552517
1519511745.325736,  -99.077892
1519511745.354305,  -100.027142
1519511745.382903,  -101.189972
1519511745.411467,  -101.712059
1519511745.440028,  -100.383110
1519511745.468588,  -100.786541
1519511745.497147,  -99.908485
1519511745.525704,  -100.430573
1519511745.554268,  -100.240723
1519511745.582823,  -100.288185
1519511745.611371,  -99.932217
1519511745.639917,  -102.803696
1519511745.668466,  -103.847870
1519511745.697076,  -102.756233
1519511745.725620,  -101.261166
1519511745.754183,  -102.376534
1519511745.782739,  -103.420708
1519511745.811306,  -103.041008
1519511745.839857,  -101.617134
1519511745.868423,  -100.264454
1519511745.896974,  -98.650730
1519511745.925524,  -98.128643
1519511745.954073,  -97.060738
1519511745.982630,  -96.847157
1519511746.011171,  -96.989544
1519511746.039716,  -96.942081
1519511746.068287,  -96.182682
1519511746.096844,  -96.491188
1519511746.125406,  -95.992832
1519511746.153976,  -96.111488
1519511746.182534,  -96.562382
1519511746.211096,  -98.152374
1519511746.239646,  -99.955948
1519511746.268193,  -100.549229
1519511746.296761,  -99.149086
1519511746.325320,  -97.535362
1519511746.353886,  -99.884754
1519511746.382429,  -99.955948
1519511746.410970,  -100.501766
1519511746.439525,  -100.976391
1519511746.468087,  -102.518921
1519511746.496629,  -103.420708
1519511746.525176,  -103.658020
1519511746.553734,  -102.542652
1519511746.582319,  -102.281609
1519511746.610858,  -102.329071
1519511746.639417,  -102.257877
1519511746.667957,  -103.088470
1519511746.696500,  -101.712059
1519511746.725046,  -101.498478
1519511746.753593,  -101.071316
1519511746.782135,  -99.908485
1519511746.810684,  -99.623711
1519511746.839226,  -98.674461
1519511746.867810,  -98.935505
1519511746.896426,  -97.369244
1519511746.925007,  -97.677750
1519511746.953566,  -96.372532
1519511746.982196,  -95.328358
1519511747.010771,  -96.016563
1519511747.039328,  -96.158951
1519511747.067880,  -97.250587
1519511747.096448,  -98.674461
1519511747.125012,  -99.244011
1519511747.153569,  -98.959236
1519511747.182163,  -100.145798
1519511747.210711,  -100.406841
1519511747.239259,  -99.172817
1519511747.267801,  -98.603268
1519511747.296353,  -98.508343
1519511747.324909,  -99.576248
1519511747.353458,  -97.203125
1519511747.382005,  -98.769386
1519511747.410548,  -98.864311
1519511747.439099,  -99.077892
1519511747.467646,  -98.128643
1519511747.496196,  -97.203125
1519511747.524750,  -97.654018
1519511747.553291,  -96.182682
1519511747.581842,  -96.965813
1519511747.610399,  -97.131931
1519511747.638927,  -97.155663
1519511747.667473,  -97.915062
1519511747.696023,  -98.365955
1519511747.724574,  -98.816849
1519511747.753120,  -99.054161
1519511747.781668,  -100.383110
1519511747.810208,  -100.644154
1519511747.838747,  -100.454304
1519511747.867288,  -102.590115
1519511747.895824,  -102.969814
1519511747.924383,  -103.681751
1519511747.952929,  -104.749657
1519511747.981492,  -105.153088
1519511748.010050,  -105.366669
1519511748.038610,  -104.512344
1519511748.067162,  -104.844582
1519511748.095714,  -103.539364
1519511748.124277,  -104.654732
1519511748.152815,  -103.776676
1519511748.181367,  -104.963238
1519511748.209929,  -105.342937
1519511748.238473,  -106.173531
1519511748.267034,  -107.004124
1519511748.295572,  -109.068741
1519511748.324137,  -107.858448
1519511748.352715,  -103.942795
1519511748.381288,  -102.210415
1519511748.409871,  -102.993546
1519511748.438426,  -104.132645
1519511748.466980,  -107.193974
1519511748.495537,  -108.451729
1519511748.524104,  -107.407555
1519511748.552656,  -110.682465
1519511748.581200,  -109.495903
1519511748.609745,  -108.760235
1519511748.638293,  -108.712772
1519511748.666840,  -110.611271
1519511748.695388,  -112.201263
1519511748.723964,  -113.838718
1519511748.752530,  -116.140648
1519511748.781101,  -115.737217
1519511748.809675,  -117.706909
1519511748.838237,  -118.537502
1519511748.866812,  -120.341076
1519511748.895390,  -121.337788
1519511748.924028,  -121.171669
1519511748.952602,  -121.741219
1519511748.981172,  -125.870453
1519511749.009734,  -122.263306
1519511749.038293,  -125.633141
1519511749.066847,  -126.273884
1519511749.095403,  -126.226421
1519511749.123974,  -125.324635
1519511749.152541,  -123.971954
1519511749.181099,  -130.165806
1519511749.209666,  -133.701759
1519511749.238216,  -136.596970
1519511749.266778,  -136.264732
1519511749.295331,  -137.119057
1519511749.323880,  -135.481602
1519511749.352450,  -137.166519
1519511749.381018,  -139.112480
1519511749.409601,  -138.163231
1519511749.438188,  -139.254868
1519511749.466745,  -138.566662
1519511749.495296,  -139.420986
1519511749.523853,  -140.061729
1519511749.552390,  -140.536354
1519511749.580935,  -140.512623
1519511749.609478,  -138.780243
1519511749.638027,  -141.746647
1519511749.666569,  -141.533066
1519511749.695125,  -139.634567
1519511749.723679,  -138.542931
1519511749.752231,  -140.275311
1519511749.780768,  -141.580528
1519511749.809314,  -142.221272
1519511749.837875,  -143.431564
1519511749.866432,  -140.488892
1519511749.895019,  -138.068306
1519511749.923581,  -139.587105
1519511749.952178,  -144.380814
1519511749.980740,  -147.726917
1519511750.009296,  -147.418411
1519511750.037849,  -148.557510
1519511750.066409,  -150.171234
1519511750.094960,  -152.093464
1519511750.123544,  -154.134350
1519511750.152092,  -155.463299
1519511750.180643,  -160.802826
1519511750.209192,  -158.643284
1519511750.237743,  -155.676880
1519511750.266282,  -154.324200
1519511750.294842,  -154.134350
1519511750.323399,  -155.202255
1519511750.351951,  -153.398682
1519511750.380547,  -149.815266
1519511750.409116,  -149.150791
1519511750.437684,  -147.750648
1519511750.466246,  -147.465874
1519511750.494772,  -147.703186
1519511750.523324,  -147.181099
1519511750.551877,  -141.699184
1519511750.580440,  -143.882458
1519511750.608990,  -144.024845
1519511750.637560,  -147.228561
1519511750.666109,  -148.604973
1519511750.694671,  -149.293179
1519511750.723231,  -148.415123
1519511750.751783,  -147.679455
1519511750.780353,  -153.659725
1519511750.808919,  -154.964943
1519511750.837477,  -154.798824
1519511750.866029,  -151.951077
1519511750.894584,  -150.550934
1519511750.923152,  -154.846287
1519511750.951718,  -152.947788
1519511750.980279,  -152.829132
1519511751.008836,  -153.873306
1519511751.037395,  -156.032848
1519511751.065955,  -156.768517
1519511751.094539,  -157.622841
1519511751.123085,  -157.504185
1519511751.151636,  -154.063156
1519511751.180189,  -152.259583
1519511751.208764,  -153.849575
1519511751.237317,  -151.120483
1519511751.265866,  -149.388103
1519511751.294428,  -144.784245
1519511751.322982,  -144.499470
1519511751.351534,  -146.208118
1519511751.380080,  -143.289177
1519511751.408656,  -140.560085
1519511751.437211,  -140.631279
1519511751.465767,  -146.753937
1519511751.494305,  -145.804688
1519511751.522843,  -138.448006
1519511751.551371,  -132.088036
1519511751.579898,  -136.929207
1519511751.608439,  -140.132923
1519511751.636975,  -138.400543
1519511751.665509,  -136.217270
1519511751.694073,  -136.312195
1519511751.722617,  -136.169807
1519511751.751153,  -137.213982
1519511751.779699,  -138.186962
1519511751.808248,  -140.939785
1519511751.836796,  -143.028133
1519511751.865360,  -141.865303
1519511751.893924,  -138.566662
1519511751.922484,  -134.793396
1519511751.951045,  -134.033997
1519511751.979603,  -129.453869
1519511752.008149,  -129.311481
1519511752.036695,  -132.349079
1519511752.065237,  -129.477600
1519511752.093835,  -128.148651
1519511752.122365,  -132.325348
1519511752.150916,  -132.135498
1519511752.179457,  -129.904762
1519511752.208002,  -127.816414
1519511752.236561,  -128.647007
1519511752.265109,  -129.667450
1519511752.293648,  -126.890896
1519511752.322196,  -123.426136
1519511752.350749,  -124.612698
1519511752.379313,  -125.775528
1519511752.407880,  -122.381962
1519511752.436441,  -120.981819
1519511752.464995,  -122.168381
1519511752.493546,  -122.666737
1519511752.522101,  -120.625851
1519511752.550656,  -123.070168
1519511752.579210,  -126.392540
1519511752.607744,  -124.565235
1519511752.636298,  -125.087322
1519511752.664837,  -122.714199
1519511752.693374,  -121.575100
1519511752.721901,  -121.646294
1519511752.750435,  -118.418846
1519511752.778976,  -122.263306
1519511752.807527,  -127.602833
1519511752.836072,  -126.297615
1519511752.864654,  -125.229710
1519511752.893235,  -119.534214
1519511752.921811,  -120.507195
1519511752.950377,  -120.863163
1519511752.978967,  -118.323921
1519511753.007516,  -118.062878
1519511753.036062,  -119.059589
1519511753.064625,  -117.825565
1519511753.093167,  -117.398403
1519511753.121708,  -115.452442
1519511753.150259,  -117.422134
1519511753.178809,  -115.428711
1519511753.207364,  -115.357517
1519511753.235918,  -118.774815
1519511753.264468,  -115.167667
1519511753.293016,  -117.137360
1519511753.321560,  -116.449154
1519511753.350107,  -116.045723
1519511753.378653,  -114.811699
1519511753.407191,  -112.486038
1519511753.435730,  -114.099762
1519511753.464268,  -116.947510
1519511753.492805,  -117.279747
1519511753.521334,  -119.463020
1519511753.549907,  -118.703621
1519511753.578460,  -117.256016
1519511753.607009,  -117.778103
1519511753.635561,  -116.923779
1519511753.664130,  -117.445866
1519511753.692687,  -117.540791
1519511753.721243,  -116.923779
1519511753.749805,  -116.923779
1519511753.778365,  -115.523636
1519511753.806928,  -113.957375
1519511753.835476,  -112.842007
1519511753.864040,  -114.550655
1519511753.892592,  -113.459019
1519511753.921163,  -108.973816
1519511753.949711,  -115.120205
1519511753.978263,  -118.869740
1519511754.006825,  -119.795258
1519511754.035398,  -125.965378
1519511754.063986,  -123.521061
1519511754.092572,  -119.249439
1519511754.121136,  -116.306767
1519511754.149701,  -119.130783
1519511754.178263,  -119.534214
1519511754.206831,  -119.083321
1519511754.235382,  -117.920490
1519511754.263958,  -116.472885
1519511754.292504,  -116.377960
1519511754.321055,  -115.760948
1519511754.349609,  -114.882893
1519511754.378184,  -113.909912
1519511754.406763,  -113.316631
1519511754.435325,  -113.103050
1519511754.463883,  -111.869026
1519511754.492448,  -110.540077
1519511754.521008,  -108.617847
1519511754.549563,  -110.421421
1519511754.578107,  -109.970528
1519511754.606644,  -110.231571
1519511754.635180,  -108.214417
1519511754.663713,  -106.363380
1519511754.692258,  -105.865025
1519511754.720795,  -107.526211
1519511754.749345,  -107.692329
1519511754.777889,  -105.865025
1519511754.806432,  -103.729214
1519511754.834990,  -104.797119
1519511754.863534,  -105.390400
1519511754.892062,  -103.942795
1519511754.920599,  -102.542652
1519511754.949132,  -102.376534
1519511754.977668,  -104.227570
1519511755.006202,  -103.610558
1519511755.034743,  -101.759521
1519511755.063283,  -102.661308
1519511755.091832,  -104.369957
1519511755.120378,  -104.037720
1519511755.148921,  -104.132645
1519511755.177469,  -103.705482
1519511755.206015,  -104.275032
1519511755.234561,  -104.512344
1519511755.263107,  -103.230858
1519511755.291655,  -100.739079
1519511755.320220,  -103.539364
1519511755.348774,  -103.278320
1519511755.377335,  -104.037720
1519511755.405895,  -104.132645
1519511755.434459,  -103.278320
1519511755.463011,  -103.183395
1519511755.491562,  -99.979679
1519511755.520103,  -100.620422
1519511755.548650,  -100.762810
1519511755.577196,  -100.786541
1519511755.605750,  -102.257877
1519511755.634326,  -105.817562
1519511755.662894,  -104.393688
1519511755.691459,  -101.759521
1519511755.720031,  -98.745655
1519511755.748586,  -99.671173
1519511755.777148,  -99.433861
1519511755.805705,  -100.145798
1519511755.834261,  -100.050873
1519511755.862854,  -98.555805
1519511755.891464,  -96.277607
1519511755.920036,  -92.884041
1519511755.948612,  -91.056736
1519511755.977190,  -90.012562
1519511756.005758,  -91.056736
1519511756.034316,  -92.551804
1519511756.062890,  -93.833290
1519511756.091459,  -92.931503
1519511756.120016,  -90.938080
1519511756.148574,  -91.460167
1519511756.177129,  -90.249874
1519511756.205679,  -88.541225
1519511756.234252,  -87.093620
1519511756.262820,  -86.239296
1519511756.291391,  -85.764671
1519511756.319960,  -87.449589
1519511756.348513,  -86.951233
1519511756.377082,  -86.191833
1519511756.405651,  -83.794979
1519511756.434226,  -81.777824
1519511756.462774,  -82.798267
1519511756.491318,  -81.255737
1519511756.519860,  -79.926788
1519511756.548426,  -80.947231
1519511756.576980,  -79.689476
1519511756.605532,  -80.306488
1519511756.634077,  -80.306488
1519511756.662640,  -79.214851
1519511756.691184,  -80.187832
1519511756.719726,  -77.790977
1519511756.748275,  -77.411278
1519511756.776822,  -76.485760
1519511756.805370,  -75.607704
1519511756.833928,  -75.038155
1519511756.862487,  -76.272179
1519511756.891041,  -74.800842
1519511756.919612,  -74.468605
1519511756.948168,  -75.821285
1519511756.976727,  -73.780399
1519511757.005300,  -74.421143
1519511757.033878,  -73.471893
1519511757.062429,  -72.498913
1519511757.090998,  -71.454739
1519511757.119548,  -71.858170
1519511757.148123,  -70.861458
1519511757.176710,  -70.908920
1519511757.205266,  -72.095482
1519511757.233824,  -73.804131
1519511757.262379,  -74.705917
1519511757.290929,  -75.346661
1519511757.319480,  -75.275467
1519511757.348035,  -75.299198
1519511757.376584,  -75.465317
1519511757.405152,  -74.705917
1519511757.433704,  -74.895767
1519511757.462381,  -73.661743
1519511757.490937,  -71.573395
1519511757.519514,  -70.861458
1519511757.548073,  -71.881901
1519511757.576630,  -70.363102
1519511757.605186,  -70.481758
1519511757.633744,  -69.651165
1519511757.662359,  -69.271465
1519511757.690916,  -71.193695
1519511757.719471,  -73.353237
1519511757.748028,  -72.926075
1519511757.776585,  -71.905632
1519511757.805144,  -72.593838
1519511757.833711,  -74.349949
1519511757.862280,  -74.444874
1519511757.890846,  -74.777111
1519511757.919406,  -76.390835
1519511757.947973,  -76.485760
1519511757.976539,  -76.367104
1519511758.005097,  -76.841728
1519511758.033656,  -76.936653
1519511758.062221,  -77.316353
1519511758.090820,  -77.909634
1519511758.119371,  -77.292622
1519511758.147919,  -78.669033
1519511758.176473,  -79.689476
1519511758.205033,  -81.825287
1519511758.233598,  -81.659168
1519511758.262182,  -82.964386
1519511758.290759,  -83.059311
1519511758.319324,  -83.937366
1519511758.347899,  -84.317066
1519511758.376468,  -85.598553
1519511758.405020,  -85.788403
1519511758.433615,  -85.788403
1519511758.462209,  -85.147659
1519511758.490795,  -84.127216
1519511758.519372,  -84.317066
1519511758.547937,  -83.723785
1519511758.576496,  -84.459454
1519511758.605052,  -84.293335
1519511758.633616,  -84.720497
1519511758.662183,  -84.364529
1519511758.690756,  -84.198410
1519511758.719330,  -84.198410
1519511758.747898,  -87.663170
1519511758.776483,  -87.829288
1519511758.805062,  -88.019138
1519511758.833636,  -90.368530
1519511758.862293,  -89.134506
1519511758.890911,  -88.802269
1519511758.919494,  -88.114063
1519511758.948061,  -88.327644
1519511758.976622,  -88.470032
1519511759.005170,  -84.483185
1519511759.033704,  -81.374393
1519511759.062243,  -82.679611
1519511759.090774,  -86.310490
1519511759.119318,  -91.127930
1519511759.147860,  -92.433147
1519511759.176399,  -94.212990
1519511759.204958,  -94.853733
1519511759.233532,  -96.918350
1519511759.262099,  -97.867599
1519511759.290648,  -96.847157
1519511759.319208,  -93.240009
1519511759.347758,  -92.243298
1519511759.376311,  -93.311203
1519511759.404889,  -95.304626
1519511759.433467,  -96.087757
1519511759.462017,  -96.586113
1519511759.490579,  -96.135220
1519511759.519140,  -97.915062
1519511759.547708,  -98.555805
1519511759.576271,  -96.586113
1519511759.604830,  -97.725212
1519511759.633385,  -98.816849
1519511759.661932,  -98.009987
1519511759.690486,  -96.633575
1519511759.719043,  -96.135220
1519511759.747593,  -97.582825
1519511759.776154,  -99.149086
1519511759.804717,  -98.532074
1519511759.833288,  -98.816849
1519511759.861837,  -98.935505
1519511759.890377,  -102.234146
1519511759.918911,  -101.071316
1519511759.947453,  -99.528786
1519511759.976002,  -97.986256
1519511760.004565,  -98.413418
1519511760.033123,  -101.640865
1519511760.061664,  -101.593403
1519511760.090210,  -101.640865
1519511760.118752,  -101.213703
1519511760.147282,  -100.857735
1519511760.175829,  -99.338936
1519511760.204374,  -99.125355
1519511760.232929,  -99.481323
1519511760.261490,  -98.935505
1519511760.290057,  -97.321781
1519511760.318636,  -98.413418
1519511760.347199,  -99.386398
1519511760.375764,  -99.647442
1519511760.404363,  -100.478035
1519511760.432923,  -98.271030
1519511760.461473,  -98.152374
1519511760.490028,  -96.681038
1519511760.518575,  -96.681038
1519511760.547133,  -97.203125
1519511760.575706,  -97.677750
1519511760.604270,  -96.823425
1519511760.632830,  -96.182682
1519511760.661393,  -96.681038
1519511760.689968,  -95.708057
1519511760.718539,  -96.182682
1519511760.747117,  -94.735077
1519511760.775687,  -93.833290
1519511760.804240,  -93.833290
1519511760.832808,  -95.660595
1519511760.861356,  -94.094334
1519511760.889915,  -92.385685
1519511760.918471,  -91.151661
1519511760.947022,  -91.934792
1519511760.975573,  -91.982254
1519511761.004151,  -91.175392
1519511761.032860,  -91.412704
1519511761.061501,  -91.792404
1519511761.090073,  -90.748230
1519511761.118626,  -88.802269
1519511761.147182,  -87.615707
1519511761.175738,  -85.859596
1519511761.204303,  -87.093620
1519511761.232878,  -83.272892
1519511761.261433,  -84.269604
1519511761.289982,  -82.323643
1519511761.318530,  -81.042156
1519511761.347094,  -82.727074
1519511761.375656,  -82.418568
1519511761.404241,  -82.252449
1519511761.432796,  -81.018425
1519511761.461342,  -79.760670
1519511761.489895,  -76.699341
1519511761.518451,  -74.777111
1519511761.547014,  -74.017712
1519511761.575574,  -72.048019
1519511761.604144,  -73.115925
1519511761.632694,  -71.431007
1519511761.661254,  -70.980114
1519511761.689806,  -70.244446
1519511761.718373,  -69.627434
1519511761.746942,  -69.722359
1519511761.775498,  -67.444160
1519511761.804064,  -67.752666
1519511761.832620,  -65.023575
1519511761.864001,  -66.328793
1519511761.892618,  -62.840302
1519511761.921202,  -64.192982
1519511761.949763,  -64.999844
1519511761.978314,  -63.979401
1519511762.006863,  -63.196270
1519511762.035418,  -62.484333
1519511762.063986,  -60.680759
1519511762.092552,  -59.636585
1519511762.121119,  -60.182404
1519511762.149670,  -61.155384
1519511762.178218,  -59.423004
1519511762.206770,  -58.711067
1519511762.235331,  -57.975399
1519511762.263902,  -57.951668
1519511762.292465,  -57.334656
1519511762.321022,  -57.097343
1519511762.349576,  -58.236443
1519511762.378127,  -59.304348
1519511762.406678,  -60.087479
1519511762.435237,  -59.256886
1519511762.463840,  -60.514641
1519511762.492427,  -62.294483
1519511762.520993,  -61.226578
1519511762.549555,  -64.074326
1519511762.578115,  -63.243732
1519511762.606670,  -63.409851
1519511762.635236,  -64.050594
1519511762.663801,  -61.748665
1519511762.692372,  -60.324791
1519511762.720929,  -60.253597
1519511762.749489,  -60.467178
1519511762.778044,  -60.633297
1519511762.806602,  -61.321503
1519511762.835156,  -61.036728
1519511762.863715,  -62.009708
1519511762.892287,  -62.840302
1519511762.920850,  -60.965534
1519511762.949402,  -60.846878
1519511762.977948,  -60.419716
1519511763.006494,  -59.589123
1519511763.035050,  -59.826435
1519511763.063609,  -58.260174
1519511763.092187,  -58.521217
1519511763.120750,  -57.999130
1519511763.149307,  -57.192268
1519511763.177862,  -56.076900
1519511763.206421,  -56.219288
1519511763.234976,  -57.405849
1519511763.263533,  -56.527794
1519511763.292098,  -55.056458
1519511763.320669,  -54.273327
1519511763.349227,  -53.727509
1519511763.377791,  -52.066322
1519511763.406387,  -51.520504
1519511763.434969,  -52.232441
1519511763.463542,  -52.849453
1519511763.492109,  -52.896915
1519511763.520687,  -53.252884
1519511763.549258,  -52.184978
1519511763.577822,  -50.713642
1519511763.606405,  -49.598274
1519511763.634987,  -47.272614
1519511763.663551,  -47.937088
1519511763.692133,  -48.245594
1519511763.720718,  -48.791412
1519511763.749298,  -48.957531
1519511763.777884,  -49.099918
1519511763.806460,  -49.479618
1519511763.835034,  -49.360962
1519511763.863603,  -49.835587
1519511763.892177,  -49.598274
1519511763.920749,  -49.954243
1519511763.949307,  -49.550812
1519511763.977860,  -49.147381
1519511764.006420,  -48.791412
1519511764.034988,  -47.177689
1519511764.063557,  -46.489483
1519511764.092190,  -48.554100
1519511764.120765,  -51.829010
1519511764.149325,  -52.635872
1519511764.177892,  -53.039303
1519511764.206460,  -52.730797
1519511764.235027,  -51.117073
1519511764.263588,  -51.971397
1519511764.292206,  -52.398560
1519511764.320776,  -52.564678
1519511764.349339,  -52.944378
1519511764.377935,  -54.653027
1519511764.406519,  -55.934513
1519511764.435093,  -56.860031
1519511764.463670,  -56.337944
1519511764.492238,  -56.337944
1519511764.520815,  -56.076900
1519511764.549395,  -57.239731
1519511764.577975,  -57.216000
1519511764.606544,  -57.856743
1519511764.635122,  -57.216000
1519511764.663694,  -56.266750
1519511764.692263,  -55.056458
1519511764.720829,  -55.246307
1519511764.749415,  -55.412426
1519511764.777989,  -54.320789
1519511764.806570,  -53.347809
1519511764.835149,  -54.581833
1519511764.864927,  -55.175114
1519511764.893546,  -55.863319
1519511764.922187,  -54.130939
1519511764.950754,  -55.388695
1519511764.979326,  -56.171825
1519511765.007896,  -55.246307
1519511765.036460,  -56.598988
1519511765.065025,  -57.477043
1519511765.093589,  -61.440159
1519511765.122200,  -61.274040
1519511765.150762,  -57.951668
1519511765.179322,  -57.690624
1519511765.207889,  -57.453312
1519511765.236454,  -60.965534
1519511765.265030,  -63.125076
1519511765.293587,  -61.582546
1519511765.322214,  -59.446735
1519511765.350782,  -57.809280
1519511765.379357,  -58.355099
1519511765.407926,  -58.711067
1519511765.436496,  -59.802704
1519511765.465065,  -61.677471
1519511765.493629,  -62.864033
1519511765.522202,  -62.508064
1519511765.550769,  -62.009708
1519511765.579356,  -62.104633
1519511765.607952,  -61.891052
1519511765.636558,  -60.467178
1519511765.665126,  -60.846878
1519511765.693692,  -61.392696
1519511765.722275,  -62.887764
1519511765.750851,  -62.413139
1519511765.779440,  -61.084190
1519511765.808006,  -62.436871
1519511765.836572,  -64.169250
1519511765.865135,  -64.074326
1519511765.893708,  -62.792839
1519511765.922287,  -62.674183
1519511765.950860,  -65.047306
1519511765.979424,  -64.240444
1519511766.007985,  -63.314926
1519511766.036556,  -64.833725
1519511766.065126,  -65.569393
1519511766.093677,  -63.979401
1519511766.122243,  -61.867321
1519511766.150807,  -62.341946
1519511766.179386,  -63.575970
1519511766.207967,  -63.955669
1519511766.236547,  -64.169250
1519511766.265117,  -65.688049
1519511766.293675,  -65.545662
1519511766.322242,  -63.433582
1519511766.350821,  -67.539085
1519511766.379387,  -68.013710
1519511766.407992,  -68.488335
1519511766.436575,  -68.345947
1519511766.465142,  -69.413853
1519511766.493701,  -67.562817
1519511766.522264,  -67.823860
1519511766.550819,  -71.312351
1519511766.579376,  -71.881901
1519511766.607920,  -67.349236
